characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
ret_1_0,-1,NGA,2010-07-31,-0.1105092695,126,63,-0.00183408191904762,-0.0303924577098882,-0.0303924577098882
ret_1_0,-1,NGA,2010-08-31,-0.2016048566,91,25,0.0212595644040606,-0.0336583789886042,-0.0336583789886042
ret_1_0,-1,NGA,2010-09-30,-0.140415017,135,43,-0.0616738451773509,-0.0268672302386411,-0.0268672302386411
ret_1_0,-1,NGA,2010-10-31,-0.1712359365,116,46,0.164264288681801,0.152666241127638,0.152666241127638
ret_1_0,-1,NGA,2010-11-30,-0.2748489752,137,28,-0.0623610188089777,0.00348387242817966,0.00348387242817966
ret_1_0,-1,NGA,2010-12-31,-0.1844628686,79,38,-0.021695055094095,2.17271395571254e-05,0.00766310517094974
ret_1_0,-1,NGA,2011-01-31,-0.1355737493,90,31,0.0286571657273373,0.00274163291696965,0.00493765761327947
ret_1_0,-1,NGA,2011-02-28,-0.2035875118,136,41,0.0625749628015918,0.0346020296125597,0.0346020296125597
ret_1_0,-1,NGA,2011-03-31,-0.098020617,112,46,-0.0491019035746377,-0.0289041924237551,-0.0289041924237551
ret_1_0,-1,NGA,2011-04-30,-0.1376979505,124,54,0.00386199114074074,-0.000813020126254047,-0.00471603099878631
ret_1_0,-1,NGA,2011-05-31,-0.1246353428,141,22,-0.0156049787667303,0.0136521153964153,0.00963645579640266
ret_1_0,-1,NGA,2011-06-30,-0.12041799745,149,26,-0.022235233198843,-0.0417289130753413,-0.0397543929740466
ret_1_0,-1,NGA,2011-07-31,-0.1275554702,133,45,-0.048026562417601,-0.0282177214240532,-0.0328992337951241
ret_1_0,-1,NGA,2011-08-31,-0.1660050829,88,36,-0.0383022246482906,-0.0112512938986117,-0.0080948170047785
ret_1_0,-1,NGA,2011-09-30,-0.172863811,125,16,-0.052432882234805,0.0167222626772803,0.0167222626772803
ret_1_0,-1,NGA,2011-10-31,-0.142731539,91,41,-0.00456494681336585,-0.0322517084572682,-0.0322517084572682
ret_1_0,-1,NGA,2011-11-30,-0.18792900785,95,16,0.0187109296146361,-0.0358552429350042,-0.035780969649275
ret_1_0,-1,NGA,2011-12-31,-0.143755116,113,37,-0.0201560730680299,-0.0584114059624207,-0.0584114059624207
ret_1_0,-1,NGA,2012-01-31,-0.11894591725,122,16,0.0278177276382076,-0.0191457502782949,-0.0125003027117864
ret_1_0,-1,NGA,2012-02-29,-0.1327538285,63,28,0.0275741159114286,0.0497506489117594,0.0399644887703152
ret_1_0,-1,NGA,2012-03-31,-0.3294588915,54,11,0.0576568960904863,0.115469028989412,0.114302537637272
ret_1_0,-1,NGA,2012-04-30,-0.1045127485,124,31,-0.025223574388172,0.0122754948470165,0.0127787422473096
ret_1_0,-1,NGA,2012-05-31,-0.1436346206,132,25,0.00593702284781308,0.0192481279661389,0.0192481279661389
ret_1_0,-1,NGA,2012-06-30,-0.13880925895,70,34,-0.0103929007651961,0.0160199355371302,0.0160199355371302
ret_1_0,-1,NGA,2012-07-31,-0.1515977047,71,30,0.041031920056748,0.0178536988067284,0.0178536988067284
ret_1_0,-1,NGA,2012-08-31,-0.20032518315,138,22,-0.0334317691691223,-0.0202474737978236,-0.0183359676901748
ret_1_0,-1,NGA,2012-09-30,-0.1573192127,127,20,-0.135405412458318,-0.0151654373428737,-0.0132346307660393
ret_1_0,-1,NGA,2012-10-31,-0.22081494175,137,40,-0.0536348582857216,0.0928922697181139,0.0928922697181139
ret_1_0,-1,NGA,2012-11-30,-0.1444574114,126,30,0.0569670781270833,0.110179155806486,0.121670563672949
ret_1_0,-1,NGA,2012-12-31,-0.15371071715,78,28,-0.0445680811912857,0.057161311139807,0.0596767863469741
ret_1_0,-1,NGA,2013-01-31,-0.1186684336,119,33,-0.237069995719757,0.00163834381109207,0.00163834381109207
ret_1_0,-1,NGA,2013-02-28,-0.36513397235,115,36,0.00270391316522503,-0.0134098866902795,-0.0170407314210868
ret_1_0,-1,NGA,2013-03-31,-0.1845540925,129,44,0.0250158894549042,0.00714063158255505,0.00714063158255505
ret_1_0,-1,NGA,2013-04-30,-0.076477829,131,25,-0.0190938005470755,-0.0442043674210991,-0.0442043674210991
ret_1_0,-1,NGA,2013-05-31,-0.1758795491,76,15,0.0319053143431694,-0.0262613985124127,-0.0170191752428086
ret_1_0,-1,NGA,2013-06-30,-0.30194078355,135,26,-0.0386440350051517,-0.0236519660166854,-0.0236519660166854
ret_1_0,-1,NGA,2013-07-31,-0.146271209,134,23,0.0474501474492754,0.0735864571757217,0.0735864571757217
ret_1_0,-1,NGA,2013-08-31,-0.165652302,131,27,0.0840690066615741,0.0382870829146373,0.0382870829146373
ret_1_0,-1,NGA,2013-09-30,-0.115355945,137,53,0.0466029211875786,0.0382413840588139,0.0382413840588139
