characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
age,-1,QAT,2022-11-30,-300,49,1,0.0403922008854167,0.0272418098818283,0.0312323221008561
age,-1,QAT,2022-12-31,-300,49,1,0.00207194520624999,0.0338448115869595,0.0306213993643977
aliq_at,-1,QAT,2008-05-31,-0.24916735495,13,6,-0.000938019604761899,-0.026270023518433,-0.0259077234881823
aliq_at,-1,QAT,2008-06-30,-0.26063213645,12,4,-0.29714327175,-0.0116498321739259,-0.0274171078728765
aliq_at,-1,QAT,2008-07-31,-0.26063213645,12,4,0.174681174175,-0.01303796380386,0.05230597325143
aliq_at,-1,QAT,2008-08-31,-0.2857873695,10,5,-0.01279557764,0.0221545611022183,0.0147523750568099
aliq_at,-1,QAT,2008-09-30,-0.2857873695,10,5,-0.0190417918,0.0282611980556424,0.017236875072478
aliq_at,-1,QAT,2008-10-31,-0.2857873695,10,5,-0.00244536519999999,0.120607880657569,0.102074245497498
aliq_at,-1,QAT,2008-11-30,-0.1961019668,13,5,-0.00780977032249999,0.258899683530879,0.209276835235398
aliq_at,-1,QAT,2008-12-31,-0.1834752889,12,5,0.00428371310285714,-0.131905117452522,-0.0627905311226682
aliq_at,-1,QAT,2009-01-31,-0.1834752889,12,5,-0.0485704380285714,0.0342103483604702,0.0149014927905066
aliq_at,-1,QAT,2009-02-28,-0.4292520363,10,5,-0.02337494168,0.0240650245907805,-0.00734863363463811
aliq_at,-1,QAT,2009-03-31,-0.4292520363,10,5,-0.10703363484,-0.160147793612421,-0.127784279598172
aliq_at,-1,QAT,2009-04-30,-0.42530270545,11,5,-0.0396047547166667,-0.0373830251430719,-0.050290445286508
aliq_at,-1,QAT,2009-05-31,-0.4999034391,13,4,-0.101267455697222,-0.276698926610462,-0.228772782798471
aliq_at,-1,QAT,2009-06-30,-0.4999034391,13,4,-0.00548391896388889,0.0727192820147968,0.0617234716854912
aliq_at,-1,QAT,2009-07-31,-0.4999034391,13,4,0.00920111472222223,0.0523032238674784,0.0478840044633455
